txn_id,customer_id,txn_date,amount,txn_type,channel,branch_id
563,189,2025-07-18,3431.28,withdraw,atm,8
564,179,2025-01-18,490.56,payment,online,7
565,905,2024-11-30,2040.76,payment,online,4
566,35,2024-06-03,2202.71,transfer,atm,13
567,616,2024-12-10,1926.14,transfer,mobile,11
568,298,2024-02-13,1949.37,deposit,mobile,18
569,575,2024-10-17,2109.32,transfer,mobile,3
570,432,2023-10-27,4167.84,deposit,online,3
571,372,2024-02-27,1819.44,withdraw,atm,16
572,253,2024-02-23,2801.19,deposit,atm,17
573,892,2024-11-01,1313.9,withdraw,branch,14
574,498,2025-08-10,2399.13,transfer,atm,6
575,27,2025-06-09,3278.21,payment,atm,3
576,702,2023-10-18,3743.14,transfer,mobile,9
577,866,2025-06-16,1370.52,payment,online,17
578,781,2023-10-24,3622.64,deposit,branch,15
579,236,2024-04-15,455.89,withdraw,branch,7
580,477,2024-05-25,2129.6,transfer,atm,6
581,14,2023-12-25,2257.79,payment,branch,3
582,485,2025-02-12,1325.86,payment,branch,17
583,939,2025-09-06,13.56,withdraw,online,7
584,482,2025-04-17,1657.4,withdraw,branch,17
585,999,2024-07-15,1431.85,payment,online,19
586,617,2024-03-31,2816.92,deposit,online,9
587,709,2025-09-04,2834.63,withdraw,branch,2
588,439,2024-10-16,5461.08,deposit,branch,14
589,609,2024-10-19,2386.01,deposit,mobile,4
590,260,2023-11-01,2201.67,deposit,branch,11
591,59,2024-12-06,3746.7,deposit,atm,4
592,700,2023-10-08,2968.95,withdraw,branch,16
593,802,2024-02-01,1872.21,withdraw,branch,13
594,113,2025-09-21,1455.45,deposit,atm,7
595,189,2024-03-01,3366.1,transfer,branch,19
596,798,2024-10-25,2033.62,withdraw,branch,4
597,835,2024-10-12,1297.73,transfer,online,6
598,470,2024-04-05,3206.79,withdraw,mobile,4
599,494,2024-04-24,3229.4,deposit,mobile,14
600,521,2025-03-27,1656.65,transfer,atm,12
601,298,2025-09-21,2797.64,payment,online,6
602,840,2024-10-27,1336.49,deposit,branch,17
603,369,2024-06-22,2282.47,transfer,online,3
604,574,2025-10-03,409.05,withdraw,mobile,11
605,212,2024-02-06,2735.15,withdraw,branch,1
606,543,2025-01-17,2953.33,withdraw,online,18
607,759,2025-01-17,3090.75,payment,branch,3
608,568,2024-05-18,2551.27,transfer,atm,12
609,482,2025-02-26,2217.28,deposit,mobile,19
610,897,2025-09-01,3563.93,transfer,mobile,16
611,492,2024-02-07,1047.28,withdraw,online,1
612,612,2025-06-05,1329.44,withdraw,online,11
613,273,2024-03-05,1232.92,transfer,branch,14
614,452,2025-01-27,930.93,withdraw,branch,16
615,327,2025-08-24,3970.43,withdraw,mobile,17
616,485,2025-05-26,2904.35,payment,branch,9
617,340,2024-02-29,1049.16,withdraw,branch,19
618,914,2025-06-23,2406.87,withdraw,mobile,1
619,279,2025-03-29,3081.86,transfer,online,5
620,829,2025-04-23,3272.18,withdraw,atm,1
621,848,2025-09-13,1946.13,withdraw,mobile,3
622,79,2025-08-17,2219.0,transfer,atm,2
623,609,2025-02-21,2334.79,withdraw,atm,7
624,617,2024-04-21,3034.18,deposit,mobile,14
625,180,2025-03-28,317.71,transfer,branch,2
626,670,2025-08-18,3584.22,payment,mobile,17
627,97,2024-01-31,1262.81,withdraw,atm,12
628,56,2024-09-13,1148.25,payment,mobile,15
629,574,2023-11-01,1415.13,withdraw,atm,18
630,442,2025-09-17,2640.38,withdraw,atm,4
631,114,2025-06-22,1606.47,transfer,online,1
632,715,2025-05-19,2961.3,withdraw,mobile,5
633,176,2024-06-28,1275.0,deposit,online,8
634,366,2025-07-10,339.84,payment,mobile,17
635,728,2023-10-10,726.45,deposit,online,17
636,273,2025-04-20,1945.44,deposit,branch,16
637,94,2025-04-01,2795.27,deposit,branch,10
638,877,2025-04-28,1031.43,deposit,branch,10
639,496,2024-11-25,2967.9,deposit,mobile,14
640,433,2024-10-29,66.24,deposit,atm,4
641,338,2023-10-15,5213.57,transfer,atm,12
642,265,2024-11-20,2077.63,deposit,atm,15
643,988,2024-01-31,2892.68,payment,branch,14
644,92,2025-01-02,1000.75,deposit,branch,3
645,450,2025-08-24,2127.03,payment,mobile,12
646,177,2025-01-27,2989.6,payment,atm,3
647,875,2025-01-24,2607.92,payment,online,4
648,885,2024-03-08,2541.03,withdraw,atm,14
649,302,2023-11-07,1320.12,withdraw,branch,1
650,561,2025-04-14,2066.07,deposit,branch,16
651,144,2024-03-19,3937.73,payment,branch,16
652,148,2024-06-11,1613.57,payment,atm,9
653,334,2024-04-17,301.68,transfer,mobile,13
654,724,2024-04-05,2262.24,transfer,atm,4
655,765,2024-06-09,3916.54,payment,branch,17
656,140,2024-11-29,234.7,withdraw,online,1
657,781,2023-11-21,3839.8,payment,branch,16
658,996,2025-03-26,3204.56,payment,branch,10
659,457,2024-10-07,340.48,deposit,branch,16
660,380,2024-12-18,582.92,withdraw,online,14
661,899,2025-08-07,4289.37,payment,online,14
662,784,2024-02-19,1912.95,transfer,branch,12
663,509,2023-12-26,1231.12,payment,branch,18
664,524,2025-04-26,6389.24,payment,atm,19
665,1000,2024-02-28,3397.5,withdraw,online,11
666,357,2024-01-16,1895.29,payment,atm,5
667,523,2025-08-09,2943.92,deposit,atm,5
668,9,2024-01-15,1349.31,transfer,atm,6
669,529,2024-02-13,4000.47,deposit,atm,6
670,840,2024-04-02,2145.81,withdraw,online,3
671,631,2024-01-12,2059.17,withdraw,branch,9
672,522,2025-05-31,2922.61,withdraw,mobile,17
673,963,2024-04-06,2373.33,payment,atm,4
674,938,2024-12-13,267.58,deposit,branch,10
675,85,2025-08-24,2417.07,deposit,atm,2
676,12,2023-10-19,2104.04,deposit,branch,2
677,774,2025-06-15,2681.72,transfer,mobile,12
678,841,2024-08-07,740.41,withdraw,online,11
679,636,2024-11-10,305.25,payment,online,8
680,804,2024-12-13,2108.22,deposit,branch,12
681,253,2024-11-30,1087.65,deposit,branch,12
682,306,2025-05-28,4318.95,withdraw,atm,7
683,905,2024-11-17,3419.87,withdraw,mobile,12
684,86,2023-10-20,969.42,payment,branch,6
685,657,2025-09-16,1282.69,transfer,branch,8
686,917,2023-12-04,2202.8,payment,branch,7
687,984,2024-07-05,3797.83,payment,mobile,12
688,816,2025-07-02,1843.63,withdraw,atm,10
689,110,2024-07-07,1500.13,withdraw,branch,11
690,791,2023-12-23,3343.75,withdraw,mobile,8
691,894,2024-02-10,3770.19,transfer,online,1
692,213,2024-03-17,1053.66,withdraw,branch,15
693,929,2023-10-30,3900.05,transfer,branch,18
694,622,2024-01-13,262.32,withdraw,online,8
695,893,2024-08-04,1654.19,transfer,online,17
696,139,2023-10-13,2495.34,withdraw,branch,4
697,161,2024-09-25,3918.25,payment,branch,19
698,210,2024-11-07,2962.55,deposit,branch,19
699,954,2024-03-12,1028.74,deposit,online,2
700,821,2024-08-21,3148.04,deposit,online,18
701,57,2024-10-16,516.99,withdraw,mobile,19
702,797,2024-01-24,2209.25,transfer,branch,8
703,891,2025-07-07,2315.84,withdraw,atm,12
704,668,2025-07-21,1501.17,withdraw,mobile,5
705,982,2025-02-18,3280.06,payment,online,8
706,254,2025-03-08,1613.7,payment,mobile,15
707,997,2025-01-19,354.36,payment,mobile,9
708,693,2024-12-23,2199.48,withdraw,branch,15
709,362,2024-11-07,4459.49,payment,online,3
710,255,2023-12-21,1656.95,transfer,online,4
711,853,2024-02-08,517.56,payment,branch,5
712,663,2024-07-03,1352.94,deposit,mobile,16
713,237,2025-05-24,1533.98,payment,branch,4
714,616,2023-11-27,1633.26,payment,atm,10
715,409,2024-05-15,1067.58,payment,branch,3
716,197,2024-12-31,2169.73,withdraw,branch,2
717,845,2025-01-18,1246.53,withdraw,branch,11
718,42,2025-08-03,1470.2,withdraw,online,1
719,71,2023-12-23,3221.22,payment,atm,10
720,683,2024-05-25,2924.3,deposit,atm,6
721,399,2025-06-20,1806.13,transfer,branch,12
722,4,2025-07-23,1250.15,transfer,branch,16
723,1000,2024-03-24,792.98,withdraw,online,5
724,963,2023-12-15,51.17,deposit,mobile,18
725,939,2024-06-26,3375.24,payment,mobile,9
726,255,2025-06-19,1067.15,deposit,branch,15
727,28,2024-11-05,1708.76,transfer,online,17
728,368,2025-05-19,268.01,transfer,atm,3
729,686,2025-03-29,4021.22,withdraw,online,17
730,59,2024-10-14,3200.03,deposit,online,7
731,215,2024-12-26,1661.84,transfer,atm,8
732,560,2024-06-01,2118.2,transfer,atm,2
733,951,2024-06-04,2307.47,payment,mobile,15
734,461,2024-08-18,2580.13,transfer,atm,4
735,464,2024-12-31,828.8,payment,atm,17
736,854,2024-09-06,1382.06,withdraw,mobile,18
737,503,2023-10-20,858.97,deposit,online,4
738,863,2025-06-08,1785.37,payment,atm,15
739,151,2023-11-23,2015.39,transfer,mobile,18
740,37,2024-08-17,2575.79,deposit,atm,13
741,402,2025-06-24,2064.1,payment,online,19
742,365,2023-12-17,423.81,payment,atm,12
743,117,2023-11-17,2551.74,deposit,atm,10
744,992,2023-11-22,1790.22,withdraw,mobile,13
745,231,2024-10-09,1881.33,withdraw,atm,19
746,405,2023-11-02,3170.81,payment,mobile,17
747,743,2024-04-24,3534.35,deposit,mobile,17
748,69,2025-04-28,2784.35,withdraw,mobile,8
749,678,2024-05-01,165.42,withdraw,mobile,13
750,846,2024-12-30,1556.68,payment,mobile,11
751,945,2025-09-13,3075.54,transfer,branch,16
752,824,2024-04-17,2025.4,withdraw,atm,6
753,694,2024-06-22,1625.72,deposit,branch,15
754,710,2025-05-28,2615.88,deposit,mobile,19
755,384,2023-12-17,2825.48,withdraw,mobile,3
756,745,2024-02-27,3968.87,payment,atm,13
757,998,2023-10-08,4188.19,withdraw,atm,13
758,497,2023-10-30,1714.52,transfer,mobile,17
759,509,2025-02-24,2054.59,deposit,atm,15
760,258,2024-08-02,2670.0,transfer,branch,4
761,19,2025-05-02,2389.35,deposit,atm,4
762,424,2025-08-23,164.64,deposit,online,6
763,921,2025-04-14,1993.33,payment,mobile,9
764,196,2024-02-16,3414.22,transfer,online,14
765,837,2025-01-23,2331.9,payment,branch,17
766,798,2023-11-27,2010.27,payment,atm,3
767,279,2024-12-15,124.36,payment,mobile,15
768,924,2024-06-09,584.65,payment,online,3
769,726,2024-08-09,1280.15,payment,mobile,17
770,109,2025-02-11,3318.0,deposit,branch,15
771,379,2025-06-17,1485.36,withdraw,online,18
772,679,2023-10-26,2709.7,deposit,mobile,18
773,428,2023-10-17,2934.69,withdraw,atm,4
774,402,2024-03-10,1890.49,payment,branch,9
775,713,2025-09-14,2911.42,payment,online,12
776,194,2025-02-05,1649.89,transfer,branch,16
777,404,2024-01-15,1571.47,transfer,online,1
778,135,2025-06-08,1706.38,deposit,atm,12
779,618,2024-11-18,792.09,withdraw,online,12
780,871,2024-12-02,1296.37,withdraw,branch,10
781,463,2024-10-18,2347.58,payment,atm,9
782,479,2024-07-21,2055.05,transfer,online,7
783,119,2024-10-14,1995.2,deposit,branch,19
784,894,2024-03-22,1700.99,withdraw,online,15
785,78,2024-02-04,1600.81,payment,atm,3
786,214,2025-08-19,3521.17,withdraw,branch,19
787,579,2024-08-17,1964.84,deposit,atm,13
788,376,2024-06-20,1078.6,withdraw,online,10
789,231,2024-02-15,808.93,transfer,mobile,10
790,905,2024-10-22,3120.84,transfer,mobile,19
791,277,2025-05-12,2352.38,transfer,atm,3
792,324,2025-03-01,1919.32,deposit,mobile,8
793,688,2025-02-08,635.39,payment,mobile,8
794,461,2025-09-08,928.6,payment,branch,14
795,141,2025-01-13,3673.55,payment,mobile,3
796,849,2023-11-25,745.74,deposit,branch,13
797,180,2024-03-31,1258.28,transfer,branch,15
798,107,2024-05-02,1372.33,transfer,atm,3
799,444,2025-04-21,4039.32,payment,atm,7
800,13,2024-01-18,1517.85,deposit,mobile,13
801,268,2024-11-23,883.81,deposit,online,16
802,640,2025-09-29,4159.54,deposit,atm,3
803,888,2025-03-29,3032.87,transfer,mobile,10
804,874,2024-05-25,164.67,payment,branch,3
805,712,2025-07-01,1942.78,deposit,branch,6
806,809,2023-11-28,1466.6,transfer,online,2
807,946,2024-06-17,4330.63,transfer,mobile,13
808,395,2024-07-29,324.15,withdraw,mobile,14
809,70,2023-12-10,2725.62,payment,mobile,15
810,764,2024-07-30,1640.22,deposit,mobile,8
811,677,2024-02-01,1063.74,withdraw,atm,5
812,999,2025-04-15,3057.39,withdraw,branch,5
813,478,2023-11-15,275.71,transfer,branch,16
814,300,2025-08-02,1990.9,withdraw,atm,1
815,16,2025-07-01,2094.53,deposit,online,5
816,375,2024-05-15,3264.71,payment,mobile,7
817,301,2025-09-26,2925.34,withdraw,branch,13
818,923,2025-06-28,3566.75,withdraw,online,7
819,426,2025-09-30,3402.61,deposit,atm,16
820,351,2024-06-18,1505.14,transfer,mobile,19
821,39,2024-04-19,2385.05,deposit,branch,11
822,411,2024-01-26,1802.53,deposit,mobile,7
823,735,2023-10-10,2327.08,transfer,mobile,3
824,291,2024-10-30,1262.12,transfer,online,7
825,897,2024-10-11,1849.79,transfer,atm,19
826,898,2024-08-05,3016.26,withdraw,branch,12
827,509,2023-12-26,1197.99,withdraw,branch,6
828,189,2025-06-13,1926.71,transfer,branch,18
829,76,2023-11-26,2809.67,transfer,branch,16
830,689,2024-08-26,1808.52,transfer,branch,5
831,218,2024-04-05,3349.8,withdraw,atm,12
832,26,2025-05-14,3518.53,payment,mobile,15
833,123,2025-05-04,2514.96,deposit,online,16
834,311,2024-07-23,1139.95,transfer,mobile,2
835,438,2024-12-12,2009.11,withdraw,atm,6
836,174,2024-01-25,4074.66,deposit,atm,8
837,776,2025-03-19,4315.2,withdraw,mobile,8
838,371,2024-03-30,1273.71,withdraw,atm,8
839,58,2025-04-24,3949.81,deposit,online,9
840,271,2023-12-18,3563.54,withdraw,branch,10
841,797,2024-11-12,2769.09,deposit,branch,5
842,342,2024-03-07,2473.28,transfer,atm,9
843,744,2024-12-28,2086.71,payment,branch,14
844,373,2025-09-20,721.6,deposit,mobile,9
845,249,2024-10-17,138.19,withdraw,mobile,19
846,817,2024-06-11,2794.46,transfer,online,8
847,727,2024-09-11,2806.83,withdraw,online,9
848,283,2023-10-25,2383.68,withdraw,branch,2
849,537,2023-10-28,2753.25,transfer,branch,10
850,948,2025-06-20,3630.68,deposit,branch,3
851,6,2023-12-07,4240.67,withdraw,branch,18
852,599,2025-09-15,3491.88,withdraw,online,5
853,404,2025-03-18,1446.6,deposit,mobile,17
854,763,2025-08-02,2907.88,deposit,mobile,13
855,478,2024-02-19,2757.17,transfer,atm,12
856,813,2024-09-30,1239.8,withdraw,mobile,1
857,536,2024-08-26,2504.84,payment,online,16
858,1000,2023-11-18,1306.5,payment,atm,17
859,243,2025-02-08,1292.8,deposit,branch,11
860,705,2025-04-19,1449.63,transfer,branch,19
861,580,2024-03-20,603.61,withdraw,atm,18
862,482,2025-05-06,566.97,transfer,mobile,10
863,178,2025-05-09,99.69,transfer,online,7
864,49,2025-03-22,2495.6,withdraw,mobile,5
865,176,2024-07-26,2828.57,transfer,online,4
866,276,2025-04-24,2318.74,withdraw,mobile,4
867,800,2025-01-07,575.61,payment,atm,16
868,798,2025-02-17,3269.38,withdraw,online,16
869,826,2024-07-01,822.97,transfer,branch,11
870,109,2024-02-07,2039.74,payment,mobile,4
871,676,2025-09-17,1815.79,withdraw,branch,16
872,681,2024-10-20,1710.73,withdraw,branch,2
873,21,2024-02-20,1687.08,payment,atm,19
874,73,2023-10-30,513.72,transfer,branch,17
875,101,2025-08-05,4333.51,withdraw,atm,15
876,947,2024-03-10,1585.44,payment,branch,19
877,297,2024-02-18,2152.51,payment,online,12
878,541,2024-10-25,2104.36,transfer,branch,12
879,867,2025-04-23,937.41,payment,branch,11
880,849,2024-07-06,2194.27,deposit,mobile,10
881,649,2025-05-27,1425.22,withdraw,mobile,18
882,462,2024-10-16,4751.85,deposit,atm,6
883,632,2025-09-21,2776.79,payment,branch,18
884,441,2025-05-18,3253.47,deposit,online,7
885,720,2024-07-16,1798.93,withdraw,mobile,10
886,722,2025-01-23,2227.29,withdraw,atm,16
887,985,2024-10-23,4077.02,payment,mobile,8
888,812,2024-07-15,998.06,withdraw,online,5
889,374,2024-11-29,2088.34,transfer,branch,18
890,204,2024-11-20,1834.8,deposit,atm,9
891,922,2024-03-04,247.68,payment,mobile,19
892,141,2024-08-10,173.74,transfer,online,3
893,311,2024-02-14,2485.2,transfer,online,15
894,130,2023-10-13,905.25,payment,branch,13
895,622,2024-03-16,1120.97,withdraw,online,11
896,383,2024-09-19,1966.06,deposit,branch,5
897,286,2024-06-06,1763.61,transfer,atm,13
898,515,2025-06-09,1267.06,withdraw,mobile,6
899,811,2024-03-06,3053.78,payment,mobile,4
900,450,2024-09-03,1704.35,transfer,atm,2
901,986,2025-03-16,2457.4,payment,branch,12
902,278,2023-11-21,753.1,deposit,atm,18
903,491,2024-10-11,949.13,payment,branch,15
904,329,2025-07-30,3378.14,transfer,online,8
905,281,2025-09-01,528.72,payment,online,19
906,727,2023-10-25,3543.78,transfer,online,19
907,896,2023-11-30,2761.74,payment,mobile,1
908,979,2025-01-27,1086.77,deposit,atm,1
909,367,2024-10-09,1950.99,payment,online,8
910,645,2024-07-09,2201.85,withdraw,online,5
911,689,2025-02-13,146.08,deposit,online,1
912,619,2025-01-19,1352.83,transfer,mobile,11
913,18,2025-06-28,2627.87,payment,mobile,7
914,929,2024-12-21,535.62,withdraw,online,1
915,753,2025-03-14,2976.78,withdraw,branch,6
916,106,2024-03-23,2154.34,payment,branch,9
917,72,2024-12-13,1137.33,withdraw,mobile,6
918,974,2025-05-06,2244.88,withdraw,branch,6
919,538,2024-10-05,4658.65,withdraw,atm,16
920,455,2024-03-21,2668.08,payment,branch,13
921,725,2025-07-02,3778.35,transfer,mobile,15
922,52,2025-08-17,1660.14,withdraw,mobile,13
923,226,2024-10-31,1230.0,withdraw,atm,10
924,632,2025-03-28,3998.42,transfer,branch,16
925,704,2025-07-23,891.67,transfer,mobile,12
926,133,2023-10-12,2243.53,transfer,atm,4
927,965,2024-01-01,948.93,deposit,branch,5
928,173,2025-02-21,1770.28,payment,online,3
929,406,2024-11-10,3077.05,withdraw,mobile,3
930,496,2025-04-22,3356.26,withdraw,atm,10
931,299,2025-01-02,1040.01,payment,online,19
932,770,2023-12-30,1675.73,payment,atm,2
933,166,2025-03-02,1671.81,deposit,atm,14
934,768,2023-11-18,3276.73,deposit,online,1
935,437,2025-07-27,204.78,deposit,branch,1
936,405,2025-05-08,3151.33,transfer,branch,6
937,556,2025-05-29,3146.32,transfer,atm,8
938,506,2023-12-23,1953.51,payment,atm,12
939,231,2024-10-31,1269.98,withdraw,atm,5
940,393,2024-09-12,2711.04,deposit,atm,5
941,611,2024-03-05,372.49,transfer,mobile,7
942,606,2024-05-05,3300.96,withdraw,mobile,19
943,220,2023-10-25,2279.19,deposit,branch,8
944,617,2025-07-19,5871.36,transfer,atm,2
945,871,2025-08-07,16.45,payment,mobile,6
946,660,2025-01-07,3265.44,withdraw,mobile,2
947,633,2024-01-17,1894.25,deposit,atm,1
948,513,2024-08-16,3906.21,transfer,mobile,13
949,915,2025-03-02,699.12,transfer,atm,12
950,606,2025-01-22,2429.27,deposit,branch,7
951,205,2025-06-12,2739.47,deposit,online,8
952,758,2025-02-28,2208.18,deposit,online,18
953,212,2025-08-19,958.09,payment,mobile,13
954,551,2024-07-10,2117.38,deposit,branch,16
955,815,2025-06-27,885.83,transfer,online,18
956,589,2025-02-09,1853.08,payment,atm,18
957,527,2024-07-11,2793.32,withdraw,online,9
958,330,2024-07-25,482.28,payment,branch,17
959,146,2024-06-26,2313.41,payment,atm,16
960,227,2025-03-12,3227.84,payment,branch,18
961,541,2025-04-03,1514.91,deposit,mobile,17
962,279,2025-08-16,2318.56,deposit,atm,17
963,186,2025-01-02,784.38,transfer,mobile,7
964,440,2025-05-05,2939.16,deposit,branch,14
965,801,2024-09-18,1593.04,deposit,online,17
966,531,2025-09-15,3400.14,transfer,branch,3
967,632,2024-10-26,508.36,payment,branch,10
968,344,2025-02-12,1795.69,deposit,atm,16
969,218,2024-04-05,1759.12,deposit,online,7
970,272,2025-08-25,492.64,transfer,branch,16
971,424,2025-06-30,1715.21,deposit,branch,11
972,228,2023-12-31,1409.25,payment,mobile,9
973,134,2025-03-29,3899.07,withdraw,mobile,6
974,259,2025-03-22,1690.94,payment,branch,7
975,993,2023-11-06,2138.59,deposit,branch,15
976,463,2024-11-01,2069.33,deposit,branch,14
977,506,2024-06-10,1590.11,withdraw,atm,10
978,736,2025-03-10,3040.63,deposit,branch,8
979,420,2024-01-06,2816.26,withdraw,branch,18
980,37,2025-03-09,1761.38,withdraw,mobile,3
981,320,2024-01-30,287.99,payment,atm,11
982,959,2024-04-22,2161.3,transfer,atm,17
983,496,2024-11-24,3822.35,transfer,online,15
984,415,2024-04-10,2823.7,transfer,mobile,5
985,463,2025-01-18,1759.92,payment,branch,15
986,244,2025-04-30,2299.24,payment,branch,18
987,166,2025-06-05,3399.64,transfer,online,2
988,123,2024-04-16,2637.17,payment,mobile,11
989,229,2023-11-22,1582.18,withdraw,branch,10
990,995,2025-03-12,2264.82,deposit,atm,11
991,703,2024-10-31,832.71,transfer,branch,11
992,295,2025-08-22,2617.03,deposit,mobile,10
993,171,2025-03-21,2979.8,payment,branch,13
994,69,2024-12-15,1984.9,payment,online,14
995,968,2024-05-26,2229.1,deposit,mobile,18
996,865,2024-02-21,1956.4,payment,atm,17
997,512,2024-09-27,741.05,withdraw,branch,14
998,67,2025-03-17,1517.04,payment,online,12
999,237,2024-03-01,3461.16,deposit,mobile,7
1000,222,2024-05-29,897.26,payment,branch,12
1001,158,2024-11-29,2700.96,transfer,online,6
1002,283,2024-11-02,2736.64,withdraw,online,5
1003,888,2025-02-03,3447.34,transfer,atm,11
1004,214,2025-08-15,2731.01,withdraw,online,1
1005,274,2024-05-10,1490.33,payment,online,7
1006,919,2025-09-21,2599.96,deposit,branch,11
1007,470,2025-06-02,3039.7,withdraw,online,18
1008,206,2024-02-09,1076.8,withdraw,online,8
1009,618,2024-12-10,2401.35,payment,atm,4
1010,261,2025-07-07,2810.47,deposit,mobile,2
1011,286,2024-07-13,5231.31,withdraw,mobile,5
1012,738,2025-06-09,2992.59,transfer,atm,8
1013,92,2025-03-16,1441.92,transfer,branch,18
1014,486,2024-06-21,3430.24,payment,branch,18
1015,364,2024-05-20,3598.49,payment,mobile,3
1016,876,2025-08-30,233.25,transfer,atm,10
1017,250,2025-05-08,2505.16,transfer,online,3
1018,471,2024-03-18,3201.98,transfer,atm,7
1019,366,2023-11-29,2869.55,deposit,online,19
1020,210,2024-01-12,941.84,deposit,online,13
1021,234,2025-08-06,3147.12,transfer,online,8
1022,74,2025-09-01,2166.38,transfer,online,19
1023,147,2025-07-29,3841.38,transfer,branch,1
1024,752,2023-12-16,3346.85,withdraw,atm,3
1025,869,2024-08-16,2467.0,transfer,atm,8
1026,221,2025-01-27,2000.85,transfer,branch,2
